,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
Utica(New York),0.7608206371191134,0.7362977920060568,0.6967273858847604,0.825,0.750478078358209,0.79125,0.7238443094629156,0.8014285714285714,0.7014635400670557,0.7366071428571428,0.7117910848549945,0.7176677123552123,0.8014285714285714,0.7936444256756756,0.0,0.7102032115650969,0.7003106622002034,0.7218749999999999,0.825,0.7873684210526315,0.825,0.8014285714285714,0.6931357461734693,0.7931578947368421,0.825,0.7661637931034483,0.6519782989572956,0.825,0.0,0.7982142857142857,0.6951086956521739,0.7258976063829787,0.7574449877929688,0.7982142857142857,0.6707262145748987,0.7575757575757576,0.6425555969765528,0.7462674216027874,0.825,0.6992870536938046,0.7982142857142857,0.7056939935064934,0.825,0.7570746527777777,0.6631993006993007,0.7866964285714285,0.8014285714285714,0.825,0.7982142857142857,0.0,0.825,0.825,0.5933014112903227,0.73600583090379,0.7003106622002034,0.7627631578947368,0.6836084905660377,0.0,0.795609375,0.7020570728291317,0.7117715371621621,0.7099360951206138,0.755390625,0.79125,0.7806223532970357,0.7801630434782608,0.0,0.0,0.7366959549071619,0.825,0.6970988292011019,0.7479276315789474,0.7975,0.7355216165413534,0.7447916666666666,0.7900260416666667,0.725949691251154,0.6934586477438861,0.7592107447817836,0.7982142857142857
Manchester(New Hampshire),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,0.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Jersey City(New Jersey),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,0.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,1.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
Montpelier(Vermont),0.7592789512808199,0.7414592596234999,0.6299343074799242,0.7191532258064517,0.6924271993937675,0.6897333211143696,0.6309757213719991,0.6986059907834102,0.6605294189230794,0.6421010944700462,0.732772767076573,0.6264033392020381,0.6986059907834102,0.6918205440823889,0.0,0.6190847643335047,0.6925726950513854,0.6292590725806453,0.7191532258064517,0.7336782629563843,0.7191532258064517,0.6986059907834102,0.6042070397362574,0.6913964346349746,0.7191532258064517,0.6678656524926687,0.568330056789021,0.7191532258064517,0.0,0.7164744075840305,0.6310105063951443,0.6704820943575078,0.6602654622330205,0.7164744075840305,0.6904974151298477,0.6831105076797029,0.6600499146214707,0.6505219679514035,0.7191532258064517,0.7665245749746504,0.7164744075840305,0.633428510341336,0.7191532258064517,0.7623817667562851,0.6395042432594787,0.6857639688940093,0.6986059907834102,0.7191532258064517,0.7164744075840305,0.5933014112903227,0.7191532258064517,0.7191532258064517,0.0,0.6415769303112951,0.6925726950513854,0.7107508172389974,0.5959021226415094,0.0,0.6935333921370969,0.694299809004132,0.6685391503816956,0.7781975380453304,0.6584746723790323,0.6897333211143696,0.6804691921335598,0.6800688113604488,0.0,0.0,0.6421785120121815,0.7191532258064517,0.6490057221604717,0.6519691744482173,0.6951814516129033,0.6853668594804617,0.6540454253859789,0.6886663955584068,0.795750865971165,0.6983198117908599,0.6618046741536224,0.7164744075840305
Binghamton(New York),0.8227267955064891,0.796208585047631,0.7534184294751716,0.892128279883382,0.840721862053092,0.8556321229790618,0.7827417923691216,0.9183673469387755,0.7585399532132487,0.8373349339735895,0.7697078256581972,0.8066326530612246,0.9183673469387755,0.8582213773540304,0.0,0.767990750910574,0.7572932684274662,0.7806122448979592,0.892128279883382,0.8514347092220347,0.892128279883382,0.9183673469387755,0.7495345466174809,0.8576952585545496,0.892128279883382,0.8285047113337051,0.70502821620614,0.892128279883382,0.0,0.8631630759910643,0.7516680302838245,0.7849621611562558,0.8190764776557945,0.8631630759910643,0.7253016049471473,0.7927507544371132,0.6584565062880793,0.8551574731888321,0.892128279883382,0.7791652375235809,0.8631630759910643,0.7631146285466455,0.892128279883382,0.8186760093647849,0.6516531824770327,0.8507080383173677,0.9183673469387755,0.892128279883382,0.8631630759910643,0.73600583090379,0.892128279883382,0.892128279883382,0.6415769303112951,0.0,0.7572932684274662,0.8248273745588461,0.7392320809725508,0.0,0.8603462099125365,0.7591817803188066,0.7696866874162793,0.7910306979934831,0.8168549562682216,0.8556321229790618,0.8441397300429117,0.8436430472810242,0.0,0.0,0.796639145513178,0.892128279883382,0.7691326530612246,0.8087847168942766,0.8623906705539359,0.7953692540388874,0.8053935860058309,0.8543085740789823,0.7850184840457749,0.749883721917587,0.820985910074126,0.8631630759910643
Sanford(Maine),0.9121452581861933,0.8711779448621553,0.9095569490119535,0.8488614087275194,0.8682392266608135,0.8345771144278606,0.7650866219331373,0.8246082256210188,0.7402653041096451,0.7579119720781422,0.8014574056639591,0.7525176808882914,0.8246082256210188,0.8617773557139229,0.0,0.8001451238390093,1.0,0.7427537326365795,0.8488614087275194,0.8813903605006389,0.8488614087275194,0.8246082256210188,0.855,0.8160983368117204,0.8488614087275194,0.8872867044508834,0.7057057554791242,0.8488614087275194,0.0,0.8607228376173267,0.8113636363636364,0.8054708510426708,0.7793525083291372,0.8607228376173267,0.7552194784141153,0.8468235342555994,0.7219180569328691,0.7678516542899342,0.8488614087275194,0.8383728555958404,0.8607228376173267,0.8261693017127799,0.8488614087275194,0.8472696779542841,0.6994465880038313,0.809449986179456,0.8246082256210188,0.8488614087275194,0.8607228376173267,0.7003106622002034,0.8488614087275194,0.8488614087275194,0.6925726950513854,0.7572932684274662,0.0,0.853846911734994,0.7266081871345029,0.0,0.8186207210416014,0.9975124378109452,0.8934007554340729,0.8511399549196349,0.777238727366135,0.8345771144278606,0.8032002309138341,0.8235673406615571,0.0,0.0,0.8531602927412342,0.8488614087275194,0.9202898550724637,0.8426470588235294,0.8205660284366021,0.82335237917303,0.7663332162123438,0.812875901406779,0.870338600519326,0.8204912280701753,0.7836301999811117,0.8607228376173267
Gaithersburg(Maryland),0.9360865542763157,0.8322435175858859,0.8108175473579262,0.9245614035087719,0.8410461399144629,0.8867384370015949,0.811198194762268,0.8981453634085212,0.8669766136478093,0.825501253132832,0.8447128084349683,0.851956349206349,0.8981453634085212,0.8894218231389284,0.0,0.7959108824982586,0.853846911734994,0.8089912280701754,0.9245614035087719,0.96875,0.9245614035087719,0.8981453634085212,0.7767837070354457,0.8888765774084334,0.9245614035087719,0.8586248143870648,0.7501422731248489,0.9245614035087719,0.0,0.9460340007215008,0.7928030303030303,0.8266122382983826,0.8488538193873355,0.9460340007215008,0.7959793771791048,0.961111111111111,0.7408664138954482,0.8363273390423582,0.9245614035087719,0.8836206195877854,0.9460340007215008,0.8363800597287814,0.9245614035087719,0.8557277761029983,0.7178051309138986,0.8816353383458646,0.8981453634085212,0.9245614035087719,0.9460340007215008,0.7627631578947368,0.9245614035087719,0.9245614035087719,0.7107508172389974,0.8248273745588461,0.853846911734994,0.0,0.7661066975615138,0.0,0.8916239035087719,0.855976205779221,0.858545988533463,0.8970767711551121,0.8465515350877193,0.8867384370015949,0.8748282406965185,0.8743135011441647,0.0,0.0,0.8256007830644855,0.9245614035087719,0.8843860479797979,0.8381879039704524,0.8937426900584795,0.9642857142857143,0.8492317708333332,0.8853667707779551,0.893182587205318,0.7838220765627071,0.8735199849170437,0.9460340007215008
Middletown(New Jersey),0.7641556618291839,0.7663177339901478,0.6997814605703616,0.8286163522012578,0.7537677669044713,0.7947184105202973,0.7270172500227873,0.8049415992812219,0.7045383754818723,0.739836028751123,0.7166458830001834,0.7208135780659366,0.8049415992812219,0.7971233320584735,0.0,0.7133163569559865,0.7266081871345029,0.7250393081761006,0.8286163522012578,0.7908198168376916,0.8286163522012578,0.8049415992812219,0.6961740770600693,0.7966346684320865,0.8286163522012578,0.7695222393091619,0.6548362179350007,0.8286163522012578,0.0,0.8036585365853659,0.6981556748783985,0.7290795474820465,0.7607652154886497,0.8036585365853659,0.6753009282117113,0.7363136593230104,0.6115800167156837,0.7495386529153211,0.8286163522012578,0.702352348573728,0.8036585365853659,0.7105072062084257,0.8286163522012578,0.760393257125765,0.6052610315582013,0.7901448787061994,0.8049415992812219,0.8286163522012578,0.8036585365853659,0.6836084905660377,0.8286163522012578,0.8286163522012578,0.5959021226415094,0.7392320809725508,0.7266081871345029,0.7661066975615138,0.0,0.0,0.7990968946540881,0.7248007040819295,0.7148915572412035,0.7130480696179979,0.7587018474842767,0.7947184105202973,0.7840441779827289,0.7835828547990156,0.0,0.0,0.7399252301049635,0.8286163522012578,0.6954583995392475,0.7512061403508772,0.8009958071278825,0.7387457440771741,0.74805642907058,0.7934890870179786,0.729131860662013,0.7217319749216301,0.7625387125976749,0.8036585365853659
Albany(New York),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashua(New Hampshire),0.8893532144506001,0.860687494746474,0.81443208819711,0.964375,0.8772633900808459,0.9249232954545454,0.8461301284100596,0.9368214285714286,0.8199683653965659,0.8610491071428571,0.832040639341861,0.8389100607303732,0.9368214285714286,0.9277222339527026,0.0,0.8301845117007156,0.8186207210416014,0.8438281249999999,0.964375,0.9203859649122806,0.964375,0.9368214285714286,0.8102336790497449,0.9271535087719298,0.964375,0.8955990399686521,0.7789697139629688,0.964375,0.0,0.9330641233766233,0.8125399374176548,0.848530308067376,0.95203125,0.9330641233766233,0.7840382947644459,0.8569496405945418,0.7117799172721807,0.8723413875250765,0.964375,0.8174241847345005,0.9330641233766233,0.824913509076151,0.964375,0.8849743857849326,0.7044256437352677,0.9196004464285713,0.9368214285714286,0.964375,0.9330641233766233,0.795609375,0.964375,0.964375,0.6935333921370969,0.8603462099125365,0.8186207210416014,0.8916239035087719,0.7990968946540881,0.0,0.0,0.8206621692237501,0.8320177892736487,0.8298722687659904,0.883005859375,0.9249232954545454,0.9125002205585804,0.9119633152173913,0.0,0.0,0.8611529230467809,0.964375,0.8094007465263774,0.874282072368421,0.9322291666666667,0.8597801926691729,0.8706163194444444,0.9234925623421718,0.8485911921216143,0.81061113141577,0.9070887445887446,0.9330641233766233
York(Pennsylvania),0.914419934640523,0.8690108355465778,0.9072943695367993,0.8509782700959172,0.8704044117647058,0.8333333333333333,0.7669945686212498,0.8266646052360338,0.7421113522495694,0.7598020268713546,0.8034560525608766,0.7543942835837735,0.8266646052360338,0.8639264264264265,0.0,0.7981547130831909,0.9975124378109452,0.7446059863339276,0.8509782700959172,0.8835883414495184,0.8509782700959172,0.8266646052360338,0.8528731343283582,0.8181334947588818,0.8509782700959172,0.8894993894993894,0.7074656202060048,0.8509782700959172,0.0,0.8628692786088912,0.8093453188602442,0.8074795065315553,0.7812960307937984,0.8628692786088912,0.7571028187592876,0.8447170080509835,0.7237183513391855,0.7697664963205825,0.8509782700959172,0.8404635609713912,0.8628692786088912,0.8241141541960815,0.8509782700959172,0.8451620419394724,0.7011908438342648,0.8114685646986067,0.8266646052360338,0.8509782700959172,0.8628692786088912,0.7020570728291317,0.8509782700959172,0.8509782700959172,0.694299809004132,0.7591817803188066,0.9975124378109452,0.855976205779221,0.7248007040819295,0.0,0.8206621692237501,0.0,0.8911783654951821,0.8532624984481129,0.7791769785565742,0.8333333333333333,0.8052032240083823,0.821518665684787,0.0,0.0,0.8552878745186437,0.8509782700959172,0.9180005768260148,0.8405509218612818,0.8226123277593866,0.8254056270013916,0.7682442716143697,0.8149030233554243,0.8725090209694989,0.8184502051147768,0.7855843900060023,0.8628692786088912
Tonawanda(New York),0.8149112627291526,0.7783110340573527,0.8125988653575899,0.8627533783783784,0.7848212090938887,0.827458921990172,0.7867398648648649,0.8381032818532819,0.7443392937996527,0.7703155164092663,0.7797876622482667,0.7918332077564202,0.8381032818532819,0.8299629205852812,0.0,0.7427032971066202,0.8934007554340729,0.7549092060810811,0.8627533783783784,0.8317164263917922,0.8627533783783784,0.8381032818532819,0.7638576458961324,0.8294541251778094,0.8627533783783784,0.8012247283529612,0.6818139152179337,0.8627533783783784,0.0,0.834741905054405,0.7269180309261831,0.7591158936529615,0.7921069359444284,0.834741905054405,0.7347999125031743,0.8932848435608286,0.6449621374253235,0.7804178656503351,0.8627533783783784,0.7586289383325463,0.834741905054405,0.8714974083520279,0.8627533783783784,0.7917196537802007,0.6301963488777356,0.8226969715250965,0.8381032818532819,0.8627533783783784,0.834741905054405,0.7117715371621621,0.8627533783783784,0.8627533783783784,0.6685391503816956,0.7696866874162793,0.8934007554340729,0.858545988533463,0.7148915572412035,0.0,0.8320177892736487,0.8911783654951821,0.0,0.770181663281773,0.7899585620777028,0.827458921990172,0.8163449364178154,0.8158646078143361,0.0,0.0,0.770408392647078,0.8627533783783784,0.9707819232275754,0.7821540496088194,0.8339949324324325,0.827883631800125,0.7893009047400759,0.8261789532785627,0.7775611631873998,0.812588077413056,0.7939534969232106,0.834741905054405
Burlington(Vermont),0.9331188725490195,0.9112192919529815,0.7741602605788748,0.8605286001461987,0.8897833333333333,0.8253251574129451,0.7840711451964298,0.8613445378151261,0.7899404131603553,0.7853435491843797,0.9416282258064516,0.7698208631375135,0.8613445378151261,0.8482648549284578,0.0,0.740788091475694,0.8511399549196349,0.7529625251279238,0.8605286001461987,0.901656805300245,0.8605286001461987,0.8613445378151261,0.7277246614562879,0.8273152155791524,0.8605286001461987,0.799158613772136,0.689646954795218,0.8605286001461987,0.0,0.8805140591442148,0.8108616071699621,0.823991623758038,0.7900643333736218,0.8805140591442148,0.887303520471464,0.8621904522768576,0.8111709551788567,0.8020594601476955,0.8605286001461987,0.985,0.8805140591442148,0.7784544750161353,0.8605286001461987,0.9369320899091343,0.785921271034809,0.8205754865679823,0.8613445378151261,0.8605286001461987,0.8805140591442148,0.7099360951206138,0.8605286001461987,0.8605286001461987,0.7781975380453304,0.7910306979934831,0.8511399549196349,0.8970767711551121,0.7130480696179979,0.0,0.8298722687659904,0.8532624984481129,0.770181663281773,0.0,0.7879214995088633,0.8253251574129451,0.8142398314248842,0.8137607414426009,0.0,0.0,0.7684217440116693,0.8605286001461987,0.7933621803763472,0.7801371125009617,0.8318443134746588,0.8650383150424296,0.8404619565217392,0.8240484893508596,0.9779411764705882,0.858202896784808,0.8030748554421768,0.8805140591442148
Lancaster(Pennsylvania),0.844395631348107,0.817178988855207,0.7732618335766469,0.915625,0.8329169581778608,0.8781676136363636,0.8033575101236147,0.8894642857142857,0.7785182471198763,0.8175223214285714,0.789980257054975,0.7965024231821107,0.8894642857142857,0.8808250633445945,0.0,0.7882179582900508,0.777238727366135,0.801171875,0.915625,0.873859649122807,0.915625,0.8894642857142857,0.769275657684949,0.8802850877192983,0.915625,0.8503257249216302,0.7235971272518471,0.915625,0.0,0.8858969155844155,0.7714653326745718,0.8056363585992908,0.8406491720581055,0.8858969155844155,0.744404472994111,0.8136300865009746,0.6757988197043063,0.828243767157639,0.915625,0.7761026770162304,0.8858969155844155,0.7832134094598582,0.915625,0.8402381563026095,0.6688163111290779,0.8731138392857143,0.8894642857142857,0.915625,0.8858969155844155,0.755390625,0.915625,0.915625,0.6584746723790323,0.8168549562682216,0.777238727366135,0.8465515350877193,0.7587018474842767,0.0,0.883005859375,0.7791769785565742,0.7899585620777028,0.7879214995088633,0.0,0.8781676136363636,0.8663725360455737,0.8658627717391304,0.0,0.0,0.8176208893477214,0.915625,0.7684848306293862,0.8300863486842105,0.8851041666666667,0.8229463625805089,0.8266059027777778,0.876809205334596,0.8056941649113188,0.7696340295036312,0.8426088947767524,0.8858969155844155
Brockton(Massachusetts),0.8844801897087214,0.8559715378142039,0.809969578080906,0.9590909090909091,0.8724566090004524,1.0,0.8414939355188715,0.9316883116883117,0.8154755204085332,0.8563311688311688,0.8274816468562195,0.8343134286884287,0.9316883116883117,0.939484126984127,0.0,0.8561507936507937,0.8345771144278606,0.8392045454545455,0.9590909090909091,0.9153429027113238,0.9590909090909091,0.9316883116883117,0.8057941732374768,0.9220733652312599,0.9590909090909091,0.8906917925334854,0.7579472235812088,0.9590909090909091,0.0,0.9279515938606847,0.8080877949455025,0.8571428571428572,0.8805558811257103,0.9279515938606847,0.779742321076053,0.8522541644515328,0.7078798682351034,0.8675615755272074,0.9590909090909091,0.812945280051751,0.9279515938606847,0.8203935682086507,0.9590909090909091,0.8801253539179675,0.7005658909003311,0.9145616883116883,0.9316883116883117,0.9590909090909091,0.9279515938606847,0.79125,0.9590909090909091,0.9590909090909091,0.6897333211143696,0.8556321229790618,0.8345771144278606,0.8867384370015949,0.7947184105202973,0.0,0.9249232954545454,0.8333333333333333,0.827458921990172,0.8253251574129451,0.8781676136363636,0.0,0.907500366642835,0.9069664031620553,0.0,0.0,0.8564344158975822,0.9590909090909091,0.8049658045934868,0.8694916267942584,0.9271212121212121,0.8550692071086808,0.8658459595959597,0.918432478191001,0.8439415143470718,0.8061695574322865,0.8826086344295117,0.9279515938606847
Paterson(New Jersey),0.8726003249731826,0.8444745860395657,0.7990905000196196,0.946208913087316,0.8913482498119296,0.907500366642835,0.8301914391531444,0.9191743727133928,0.80452248947543,0.8448293866851035,0.8163673560556193,0.823107377049074,0.9191743727133928,0.9102465810865312,0.0,0.8145461925892503,0.8032002309138341,0.8279327989514015,0.946208913087316,0.9030485065254384,0.946208913087316,0.9191743727133928,0.7949711769803203,0.9841954022988506,0.946208913087316,0.8787284968718413,0.7477668819550303,0.946208913087316,0.0,0.915487844480585,0.7972339919885885,0.8325464062403911,0.868728725603661,0.915487844480585,0.7692692393601028,0.8408071424472094,0.75557123539966,0.8559089525663603,0.946208913087316,0.8051845856634431,0.915487844480585,0.8093744806885171,0.946208913087316,0.8683039810070524,0.7320522288075627,0.9022777849796906,0.9191743727133928,0.946208913087316,0.915487844480585,0.7806223532970357,0.946208913087316,0.946208913087316,0.6804691921335598,0.8441397300429117,0.8032002309138341,0.8748282406965185,0.7840441779827289,0.0,0.9125002205585804,0.8052032240083823,0.8163449364178154,0.8142398314248842,0.8663725360455737,0.907500366642835,0.0,0.8947845156369184,0.0,0.0,0.8449312469921552,0.946208913087316,0.8087701651969574,0.8578130804173167,0.9146686159844055,0.8435843749573572,0.8542163798704937,0.9060965844801108,0.8326061434119117,0.7953415192154455,0.8707539074232524,0.915487844480585
Troy(New York),0.8720868963025411,0.8439777062520019,0.7986203237414249,0.9456521739130435,0.860231789422453,0.9069664031620553,0.8297029634159901,0.9186335403726708,0.8040491170729097,0.8443322981366459,0.8158870142606656,0.8226230694980695,0.9186335403726708,0.9097110017626321,0.0,0.8140669223473443,0.8235673406615571,0.8274456521739131,0.9456521739130435,0.9025171624713958,0.9456521739130435,0.9186335403726708,0.7945034244676131,0.9091533180778032,0.9456521739130435,0.8782114624505929,0.7473269039431452,0.9456521739130435,0.0,0.914949181253529,0.7967649080598042,0.9170807453416149,0.8682175749405571,0.914949181253529,0.7688166095917811,0.8403124205441138,0.6979610899453884,0.855405344920191,0.9456521739130435,0.8111458333333333,0.914949181253529,0.8088982534264153,0.9456521739130435,0.8677930802591128,0.6907495957053542,0.9017468944099378,0.9186335403726708,0.9456521739130435,0.914949181253529,0.7801630434782608,0.9456521739130435,0.9456521739130435,0.6800688113604488,0.8436430472810242,0.8235673406615571,0.8743135011441647,0.7835828547990156,0.0,0.9119633152173913,0.821518665684787,0.8158646078143361,0.8137607414426009,0.8658627717391304,0.9069664031620553,0.8947845156369184,0.0,0.0,0.0,0.8444340985101856,0.9456521739130435,0.7936866628847793,0.8573083524027459,0.9141304347826087,0.8430880189604446,0.853713768115942,0.905563446969697,0.8321162468886747,0.7948735487973398,0.8702415651648904,0.914949181253529
Winooski(Vermont),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portsmouth(New Hampshire),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worcester(Massachusetts),0.8234982343809596,0.7969551588289248,0.8743955075476815,0.8929647938268629,0.8123036394093556,0.8564344158975822,0.7834757388633944,0.8674515140032383,0.7592512065855029,0.7972899944882704,0.7704295507095021,0.7767903039993559,0.8674515140032383,0.8590260981155379,0.0,0.7850830991595829,0.8531602927412342,0.781344194598505,0.8929647938268629,0.8522330663891463,0.8929647938268629,0.8674515140032383,0.750237355970692,0.8584994859949489,0.8929647938268629,0.9615384615384616,0.76476208086785,0.8929647938268629,0.0,0.8639724303909257,0.7523728401215796,0.7856981896038665,0.8198444937693806,0.8639724303909257,0.7306959714514162,0.793494085945311,0.6590739153099722,0.8077461021469547,0.8929647938268629,0.7568954178514943,0.8639724303909257,0.7638301714137957,0.8929647938268629,0.8194436499748511,0.6522642122871481,0.8515057141134728,0.8674515140032383,0.8929647938268629,0.8639724303909257,0.7366959549071619,0.8929647938268629,0.8929647938268629,0.6421785120121815,0.796639145513178,0.8531602927412342,0.8256007830644855,0.7399252301049635,0.0,0.8611529230467809,0.8552878745186437,0.770408392647078,0.7684217440116693,0.8176208893477214,0.8564344158975822,0.8449312469921552,0.8444340985101856,0.0,0.0,0.0,0.8929647938268629,0.7851547621604111,0.8267849727869971,0.8631993006993008,0.7961150408121824,0.8061487722048067,0.8551096259572457,0.7857545653051656,0.7554545454545455,0.8217557165881266,0.8639724303909257
Laconia(New Hampshire),0.9222068328716527,0.8924821721285537,0.8445180434966792,1.0,0.9096703980099503,0.9590909090909091,0.877387041773231,0.9714285714285714,0.8502588364449161,0.8928571428571428,0.8627770725515085,0.8699002574002574,0.9714285714285714,0.9619932432432432,0.0,0.8608523776546629,0.8488614087275194,0.875,1.0,0.9543859649122807,1.0,0.9714285714285714,0.8401645408163265,0.9614035087719298,1.0,0.9286833855799373,0.7902767260088432,1.0,0.0,0.9675324675324675,0.8425559947299078,0.8798758865248227,0.91811513671875,0.9675324675324675,0.8130014722119984,0.8886062378167641,0.7380737962640889,0.9045665716397423,1.0,0.8476206711440057,0.9675324675324675,0.8553866587957496,1.0,0.9176662457912458,0.7304478483320987,0.9535714285714285,0.9714285714285714,1.0,0.9675324675324675,0.825,1.0,1.0,0.7191532258064517,0.892128279883382,0.8488614087275194,0.9245614035087719,0.8286163522012578,0.0,0.964375,0.8509782700959172,0.8627533783783784,0.8605286001461987,0.915625,0.9590909090909091,0.946208913087316,0.9456521739130435,0.0,0.0,0.8929647938268629,0.0,0.8393008389126402,0.906578947368421,0.9666666666666667,0.8915413533834586,0.9027777777777778,0.9576073232323233,0.8799390196983686,0.840555936659256,0.9202554482203439,0.9675324675324675
