,Austin,Paris,Los Angeles,Lihue,City of New York,San Francisco,Olathe,Coral Springs,Curitiba,Vancouver,Boston,Denver,Memphis,San Marcos,Mesquite,Anaheim,Town of Vestal,Santa Clara,Santa Cruz,Leawood,San Mateo,Plano,Indianapolis,Incline Village-Crystal Bay,Clackamas County,Washington,Cedar Park,Asheville,Palo Alto,Mexico city,Atlanta,Chicago,Falcon Heights,Daly City,Boulder,Portland,West Vancouver,Chapel Hill,Oklahoma City,Kent,Las Vegas Valley,Leavenworth,Kansas City,Bad Hindelang,Pelham,Orange County,London,Prairie Village,Long Beach,Ashland,Redwood City,City of Cape Town,Newport Beach,Leeds and the Thousand Islands,Campbell,Dallas,Unknown,Marfa,Southlake,San Mateo County,Fort Worth,Bath,Strasbourg,Santa Clara County,Overland Park,Silverdale,Berkeley,Oakland Park,Burnet County,East Palo Alto,Miami Gardens,North Little Rock,Grapevine,Durham,Manor,Seattle,Colorado Springs,Tampa,Saint Louis County,Saint Charles,Trelleborg,Van Horn,Sunnyvale,Galveston,NÃ¼rnberg,Draper,Essaouira,Brighton,Mission Viejo,San Clemente,Mauregard,Stockholm,Jersey Village,Anchorage,Albuquerque,Layton,Louisville,Schwechat,Banning,Rotterdam,Medebach,Barcelona,Kalamazoo County,MÃ¼nchen,Moore,Skokie,Houston,Wichita,Des Moines,Spokane,Ridgewood,Riverside County,Saint Paul,Burnaby,Mission,Cleveland,San Jose,Lawrence,Providence,Mountlake Terrace,Burbank,Milwaukee,Waitemata,Travis County,Saskatoon,City of Saratoga Springs,Gaithersburg,New Braunfels,Henderson,Phoenix
Rotterdam,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,0.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Medebach,0.016666666666666666,0.020833333333333332,0.25,0.0625,0.017045454545454544,0.011363636363636364,0.02040816326530612,0.02040816326530612,0.001549586776859504,0.0625,0.015625,0.020833333333333332,0.0005555555555555556,0.0625,0.0625,0.0625,0.015625,0.03125,0.00510204081632653,0.05102040816326531,0.03125,0.03125,0.020833333333333332,0.0002777777777777778,0.0625,0.0625,0.0625,0.0625,0.017857142857142856,0.0002777777777777778,0.0002777777777777778,0.015625,0.06122448979591836,0.0625,0.020833333333333332,0.041666666666666664,0.0002777777777777778,0.0625,0.020833333333333332,0.0625,0.015625,0.003968253968253968,0.14285714285714285,0.0625,0.0625,0.0625,0.03125,0.04081632653061224,0.0625,0.06122448979591836,0.03125,0.0625,0.015625,0.0625,0.0625,0.03125,0.03125,0.0625,0.03125,0.015625,0.0625,0.0625,0.0002777777777777778,0.0625,0.023809523809523808,0.0625,0.0002777777777777778,0.0625,0.0008333333333333334,0.03125,0.015625,0.0625,0.006944444444444444,0.0625,0.0625,0.020833333333333332,0.027777777777777776,0.03125,0.0011111111111111111,0.0625,0.0002777777777777778,0.0625,0.03125,0.0625,0.0002777777777777778,0.015625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0002777777777777778,0.0625,0.015625,0.027777777777777776,0.0625,0.04081632653061224,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0002777777777777778,1.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.02040816326530612,0.0625,0.015625,0.020833333333333332,0.0002777777777777778,0.0625,0.0625,0.0625,0.06122448979591836,0.0005555555555555556,0.0625,0.0625,0.0625,0.0625,0.0625,0.003968253968253968
Barcelona,0.05,0.020833333333333332,0.25,0.0625,0.09090909090909091,0.06060606060606061,0.003472222222222222,0.003472222222222222,0.008264462809917356,0.0625,0.015625,0.020833333333333332,0.0016666666666666668,0.0625,0.0625,0.0625,0.015625,0.03125,0.00510204081632653,0.03125,0.03125,0.03125,0.020833333333333332,0.0008333333333333334,0.0625,0.0625,0.0625,0.0625,0.017857142857142856,0.0008333333333333334,0.0008333333333333334,0.015625,0.015625,0.0625,0.020833333333333332,0.041666666666666664,0.0008333333333333334,0.0625,0.020833333333333332,0.0625,0.015625,0.0013020833333333333,0.017857142857142856,1.0,0.0625,0.0625,0.03125,0.0078125,0.0625,0.015625,0.03125,0.0625,0.015625,0.0625,0.0625,0.03125,0.03125,0.0625,0.03125,0.015625,0.0625,0.0625,0.0008333333333333334,0.0625,0.0078125,0.0625,0.0008333333333333334,0.0625,0.0025000000000000005,0.03125,0.015625,0.0625,0.006944444444444444,0.0625,0.0625,0.020833333333333332,0.027777777777777776,0.03125,0.0033333333333333335,0.0625,0.0008333333333333334,0.0625,0.03125,0.0625,0.0008333333333333334,0.015625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0008333333333333334,0.0625,0.015625,0.027777777777777776,0.0625,0.015625,0.0625,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.0625,0.0625,0.0008333333333333334,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.002551020408163265,0.0625,0.015625,0.020833333333333332,0.0008333333333333334,0.0625,0.0625,0.0625,0.015625,0.0018365472910927458,0.0625,0.0625,0.0625,0.0625,0.0625,0.0013020833333333333
Kalamazoo County,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,0.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
MÃ¼nchen,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,0.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Moore,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,0.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Skokie,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,0.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Houston,0.016666666666666666,0.0012962962962962963,0.0009027777777777778,0.0036111111111111114,0.000984848484848485,0.0007828282828282828,0.0002777777777777778,0.0002777777777777778,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0012037037037037038,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0005555555555555556,0.0018055555555555557,0.0018055555555555557,0.0018055555555555557,0.0012037037037037038,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0010317460317460319,0.0002777777777777778,0.0002777777777777778,0.0009027777777777778,0.0009027777777777778,0.0036111111111111114,0.0012037037037037038,0.0024074074074074076,0.0002777777777777778,0.0036111111111111114,0.0012037037037037038,0.0036111111111111114,0.0009027777777777778,0.0002777777777777778,0.0010317460317460319,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0004513888888888889,0.0036111111111111114,0.0009027777777777778,0.0018055555555555557,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0018055555555555557,0.0018055555555555557,0.0036111111111111114,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0004513888888888889,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0008333333333333334,0.0018055555555555557,0.0009027777777777778,0.0036111111111111114,0.0004012345679012346,0.0036111111111111114,0.0036111111111111114,0.0012037037037037038,0.0016049382716049384,0.0018055555555555557,0.0011111111111111111,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0018055555555555557,0.0036111111111111114,0.0002777777777777778,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0016049382716049384,0.0036111111111111114,0.0009027777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0008333333333333334,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778,0.0036111111111111114,0.0009027777777777778,0.0006018518518518519,0.0002777777777777778,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0009027777777777778,0.0005555555555555556,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0036111111111111114,0.0002777777777777778
Wichita,0.016666666666666666,0.020833333333333332,0.25,0.0625,0.017045454545454544,0.011363636363636364,0.02040816326530612,0.02040816326530612,0.001549586776859504,0.0625,0.015625,0.020833333333333332,0.0005555555555555556,0.0625,0.0625,0.0625,0.015625,0.03125,0.00510204081632653,0.05102040816326531,0.03125,0.03125,0.020833333333333332,0.0002777777777777778,0.0625,0.0625,0.0625,0.0625,0.017857142857142856,0.0002777777777777778,0.0002777777777777778,0.015625,0.06122448979591836,0.0625,0.020833333333333332,0.041666666666666664,0.0002777777777777778,0.0625,0.020833333333333332,0.0625,0.015625,0.003968253968253968,0.14285714285714285,0.0625,0.0625,0.0625,0.03125,0.04081632653061224,0.0625,0.06122448979591836,0.03125,0.0625,0.015625,0.0625,0.0625,0.03125,0.03125,0.0625,0.03125,0.015625,0.0625,0.0625,0.0002777777777777778,0.0625,0.023809523809523808,0.0625,0.0002777777777777778,0.0625,0.0008333333333333334,0.03125,0.015625,0.0625,0.006944444444444444,0.0625,0.0625,0.020833333333333332,0.027777777777777776,0.03125,0.0011111111111111111,0.0625,0.0002777777777777778,0.0625,0.03125,0.0625,0.0002777777777777778,0.015625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0002777777777777778,0.0625,0.015625,0.027777777777777776,0.0625,0.04081632653061224,0.0625,0.0625,0.0625,1.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0002777777777777778,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.02040816326530612,0.0625,0.015625,0.020833333333333332,0.0002777777777777778,0.0625,0.0625,0.0625,0.06122448979591836,0.0005555555555555556,0.0625,0.0625,0.0625,0.0625,0.0625,0.003968253968253968
Des Moines,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,0.0,1.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Spokane,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,0.0,1.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Ridgewood,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,0.0,1.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Riverside County,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,0.0,1.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Saint Paul,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,0.0,1.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Burnaby,0.21666666666666667,0.3333333333333333,0.25,1.0,0.2727272727272727,0.18181818181818182,0.05555555555555555,0.05555555555555555,0.024793388429752063,1.0,0.25,0.3333333333333333,0.007222222222222223,1.0,1.0,1.0,0.25,0.5,0.08163265306122448,0.5,0.5,0.5,0.3333333333333333,0.0036111111111111114,1.0,1.0,1.0,1.0,0.2857142857142857,0.0036111111111111114,0.0036111111111111114,0.25,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0036111111111111114,1.0,0.3333333333333333,1.0,0.25,0.020833333333333332,0.2857142857142857,0.0625,1.0,1.0,0.5,0.125,1.0,0.25,0.5,1.0,0.25,1.0,1.0,0.5,0.5,1.0,0.5,0.25,1.0,1.0,0.0036111111111111114,1.0,0.125,1.0,0.0036111111111111114,1.0,0.010833333333333334,0.5,0.25,1.0,0.1111111111111111,1.0,1.0,0.3333333333333333,0.4444444444444444,0.5,0.014444444444444446,1.0,0.0036111111111111114,1.0,0.5,1.0,0.0036111111111111114,0.25,1.0,1.0,1.0,1.0,1.0,0.0036111111111111114,1.0,0.25,0.4444444444444444,1.0,0.25,1.0,1.0,1.0,0.0625,0.0625,1.0,1.0,1.0,1.0,0.0036111111111111114,0.0625,1.0,1.0,1.0,1.0,1.0,0.0,0.04081632653061224,1.0,0.25,0.16666666666666666,0.0036111111111111114,1.0,1.0,1.0,0.25,0.007222222222222223,1.0,1.0,1.0,1.0,1.0,0.020833333333333332
Mission,0.016666666666666666,0.013605442176870746,0.01020408163265306,0.04081632653061224,0.011131725417439701,0.007421150278293135,0.05555555555555555,0.05555555555555555,0.0010119750379490636,0.04081632653061224,0.01020408163265306,0.013605442176870746,0.0005555555555555556,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.01020408163265306,0.03061224489795918,0.0033319450229071213,0.05102040816326531,0.02040816326530612,0.02040816326530612,0.013605442176870746,0.0002777777777777778,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.011661807580174925,0.0002777777777777778,0.0002777777777777778,0.01020408163265306,0.06122448979591836,0.04081632653061224,0.013605442176870746,0.027210884353741492,0.0002777777777777778,0.04081632653061224,0.013605442176870746,0.04081632653061224,0.013888888888888888,0.027777777777777776,0.14285714285714285,0.002551020408163265,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.041666666666666664,0.04081632653061224,0.06122448979591836,0.02040816326530612,0.04081632653061224,0.01020408163265306,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.01020408163265306,0.04081632653061224,0.04081632653061224,0.0002777777777777778,0.04081632653061224,0.16666666666666666,0.04081632653061224,0.0002777777777777778,0.04081632653061224,0.0008333333333333334,0.02040816326530612,0.01020408163265306,0.04081632653061224,0.004535147392290249,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.018140589569160995,0.041666666666666664,0.0011111111111111111,0.04081632653061224,0.0002777777777777778,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.0002777777777777778,0.01530612244897959,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0002777777777777778,0.04081632653061224,0.01530612244897959,0.018140589569160995,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.002551020408163265,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0002777777777777778,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.0,0.04081632653061224,0.01020408163265306,0.020408163265306117,0.0002777777777777778,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.06122448979591836,0.0005555555555555556,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.027777777777777776
