,Allentown(Pennsylvania),Rochester(New Hampshire),Rockville(Maryland),Trenton(New Jersey),Woodbridge(New Jersey),Bangor(Maine),Westbrook(Maine),Springfield(Massachusetts),Warwick(Rhode Island),Buffalo(New York),New Rochelle(New York),Columbia(Maryland),Auburn(Maine),Atlantic City(New Jersey),New Haven(Connecticut),Rutland(Vermont),New Bedford(Massachusetts),Newport(Rhode Island),Mount Vernon(New York),Cambridge(Massachusetts),Bridgeport(Connecticut),Salisbury(Maryland),Wilmington-D(Delaware),Yonkers(New York),Reading(Pennsylvania),Harrisburg(Pennsylvania),Pittsfield(Massachusetts),Lewiston(Maine),Concord(New Hampshire),Seaford(Delaware),Portland(Maine),Cumberland(Maryland),Pittsburgh(Pennsylvania),Boston(Massachusetts),Keene(New Hampshire),Washington(DC),Quincy(Massachusetts),Philadelphia(Pennsylvania),Chelsea(Massachusetts),Biddeford(Maine),Fall River(Massachusetts),Annapolis(Maryland),Providence(Rhode Island),Scranton(Pennsylvania),Stamford(Connecticut),Hagerstown(Maryland),Johnstown(Pennsylvania),Dover(Delaware),Lebanon(New Hampshire),Utica(New York),Manchester(New Hampshire),Jersey City(New Jersey),Montpelier(Vermont),Binghamton(New York),Sanford(Maine),Gaithersburg(Maryland),Middletown(New Jersey),Albany(New York),Nashua(New Hampshire),York(Pennsylvania),Tonawanda(New York),Burlington(Vermont),Lancaster(Pennsylvania),Brockton(Massachusetts),Paterson(New Jersey),Troy(New York),Winooski(Vermont),Portsmouth(New Hampshire),Worcester(Massachusetts),Laconia(New Hampshire),Hartford(Connecticut),Baltimore(Maryland),Silver Spring(Maryland),New York City(New York),Syracuse(New York),Erie(Pennsylvania),Augusta(Maine),Hamilton(New Jersey),Virginia Beach(Virginia),Newark(New Jersey)
Manchester(New Hampshire),0.4421665681639086,0.0,0.6205254999456139,1.0,0.5759972848788638,0.0,0.0,0.0,0.611358814097945,0.0,0.6656892162211311,0.0,0.7223544227996199,0.0,0.0,0.2787280701754386,0.5174319727891157,0.5095238095238095,0.7657047071702244,0.6872527062336693,0.0,0.609338061465721,0.40148065476190475,0.9614035087719298,0.0,0.6762642303250289,0.4555691547030997,0.5341850693765878,0.0,0.7927631578947368,0.7627666312520431,0.0,0.7981481481481482,0.6092492260061919,0.0,0.4444444444444444,0.0,0.0,0.7093026004728132,0.0,0.8195045695045695,0.7714646464646465,0.6394736842105264,0.605383709427827,0.37144607843137256,0.8768939393939393,0.5742944147355913,0.76735285795133,0.29690790887599394,0.0,0.0,0.3694413338310315,0.7191532258064517,0.6219104308390022,0.6339285714285714,0.799645390070922,0.5153431696309226,0.0,0.5853807161345987,0.7554106833102782,0.3890104460756635,0.6607142857142857,0.5299319174785397,0.0,0.7197313160221509,0.9456521739130435,0.0,0.0,0.0,1.0,0.3536544850498339,0.7617647058823529,0.0,0.47188995215311,0.5053571428571428,0.6766429963798385,0.0,0.734345752666691,0.0,0.44254743483466885
Jersey City(New Jersey),0.0,0.0,0.0,1.0,0.7189716312056738,0.0,0.0,0.9576923076923077,0.697563983965464,0.0,0.5798910339069914,0.0,0.0,0.0,0.0,0.6305935494765282,0.0,0.875,0.0,0.631578947368421,0.6911848072562359,0.0,0.0,0.0,0.6591860857818305,0.5976654846335697,0.5566500727404984,1.0,0.0,0.0,0.0,0.8798758865248227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6937023373751239,0.6073717948717948,0.0,0.6489826433088844,0.5963044751452136,0.6783528675815911,0.5042029223036733,0.0,0.9666666666666667,0.0,0.3694413338310315,0.0,0.0,0.6416835528537657,0.0,0.0,0.8286163522012578,0.0,0.0,0.0,0.0,0.8006868131868132,0.796875,0.0,0.0,0.7713973281792431,0.0,0.0,0.8392857142857143,0.7710416666666666,0.6413149350649351,0.906578947368421,0.0,0.0,0.0,0.8770678246484698,0.0,0.0,0.0,0.6592511950224716
Montpelier(Vermont),0.7509801993181222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6605294189230794,0.0,0.6306436482478969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33523058235675735,0.5376775916002622,0.0,0.0,0.0,0.0,0.4851329171746166,0.0,0.0,0.0,0.0,0.3864660133793347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7191532258064517,0.0,0.0,0.0,0.43097553146932527,0.0,0.0,0.0,0.0,0.0,0.6685391503816956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713919526862092,0.4427417013225432,0.795750865971165,0.0,0.0,0.0
Binghamton(New York),0.7211204789833823,0.0,0.7055658213329935,0.6594775967066988,0.7112543343886627,0.0,0.0,0.0,0.0,0.6446428571428571,0.37678673527730133,0.0,0.0,0.0,0.0,0.0,0.5546285067507478,0.7283312447786132,0.3787914862914863,0.0,0.5513040812020802,0.9183673469387755,0.4505721334586466,0.5289723292640912,0.0,0.4719988344988345,0.0,0.8239795918367347,0.0,0.5750231910946196,0.0,0.6392857142857142,0.0,0.0,0.6734962406015037,0.0,0.0,0.0,0.5202921693053273,0.0,0.0,0.0,0.0,0.5942343882353969,0.4795997346306944,0.4871212121212121,0.0,0.7027284746822282,0.0,0.0,0.6219104308390022,0.6416835528537657,0.0,0.0,0.6403518265360371,0.5840225563909774,0.5159845608081207,0.0,0.6922619047619047,0.0,0.0,0.7351098828072512,0.5701751387658681,0.0,0.47201062448340125,0.5548312068048911,0.0,0.0,0.0,0.6202448593073593,0.6331351634901206,0.3916400850611377,0.7378571428571428,0.0,0.5768555116381203,0.7407312925170069,0.0,0.6468463958810069,0.0,0.0
Sanford(Maine),0.0,0.0,0.9095569490119535,0.0,0.37857142857142856,0.8345771144278606,0.0,0.0,0.4587781510513873,0.0,0.2850324675324676,0.6806746031746032,0.0,0.0,0.0,0.618577694235589,1.0,0.0,0.0,0.5115440115440115,0.0,0.0,0.855,0.0,0.825,0.36270060356524586,0.0,0.0,0.0,0.0,0.8113636363636364,0.0,0.0,0.0,0.0,0.0,0.70283199387677,0.720620842572062,0.8057835820895523,0.0,0.615524193548387,0.0,0.654589250512934,0.5603983807251007,0.0,0.0,0.0,0.0,0.0,0.0,0.6339285714285714,0.0,0.43097553146932527,0.6403518265360371,0.0,0.0,0.7266081871345029,0.0,0.5534260515603799,0.9975124378109452,0.0,0.6338752665245203,0.5763091323045788,0.0,0.0,0.8235673406615571,0.0,0.0,0.0,0.0,0.9202898550724637,0.0,0.0,0.0,0.0,0.5780774770754309,0.0,0.0,0.0,0.6952380952380952
Gaithersburg(Maryland),0.0,0.0,0.8108175473579262,0.4751131221719457,0.820429104477612,0.0,0.0,0.0,0.7700354609929078,0.0,0.8211538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96875,0.6032223250077089,0.0,0.0,0.0,0.0,0.677115987460815,0.0,0.0,0.0,0.0,0.7928030303030303,0.0,0.0,0.0,0.0,0.961111111111111,0.0,0.0,0.0,0.8267204301075269,0.0,0.0,0.0,0.7600556268720582,0.0,0.0,0.7510504201680672,0.0,0.0,0.0,0.799645390070922,0.0,0.0,0.5840225563909774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970767711551121,0.0,0.0,0.0,0.7604166666666666,0.0,0.0,0.0,0.5539772727272727,0.0,0.0,0.0,0.9642857142857143,0.0,0.0,0.0,0.0,0.8735199849170437,0.11423505572441743
Middletown(New Jersey),0.0,0.7663177339901478,0.6346305031446541,0.48044704093538726,0.0,0.6122627696641707,0.49599842980405795,0.6523726108971616,0.6297825450319843,0.3713815789473684,0.523611678797322,0.0,0.7042392566782811,0.0,0.0,0.0,0.6027777777777777,0.6025860936252022,0.6638124891887216,0.5710966703057131,0.5052270315699215,0.6158373642729087,0.38575396825396824,0.0,0.0,0.6590731576953548,0.5942834236127954,0.4867924528301887,0.0,0.42248000482524417,0.6101102441056353,0.0,0.4626460017969452,0.7575104427736007,0.36908521303258146,0.5594584785133565,0.5886882426516573,0.0,0.455898232727501,0.0,0.8036585365853659,0.0,0.4882772562505809,0.7207230582944126,0.49930010019703175,0.17557808045612924,0.0,0.4725974823173778,0.47909688995215305,0.0,0.5153431696309226,0.8286163522012578,0.0,0.5159845608081207,0.7266081871345029,0.0,0.0,0.0,0.7884219175338449,0.5331464200958801,0.0,0.5793447615235443,0.6497372623770027,0.44583159177986764,0.5907255940762772,0.0,0.0,0.0,0.0,0.6579712046516017,0.5452512254107834,0.6066649466804266,0.0,0.6390932045616495,0.692274146763037,0.7139966218417468,0.5662327723025069,0.0,0.545705772787995,0.0
Albany(New York),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nashua(New Hampshire),0.4250960048328339,0.0,0.5030076437354604,0.6326974496092144,0.510551948051948,0.0,0.5381643111790171,0.0,0.33508337450592884,0.0,0.6034247503675569,0.7260281385281385,0.7288889530767779,0.0,0.0,0.5041666666666667,0.0,0.0,0.964375,0.46699134199134196,0.54546875,0.7926136363636364,0.7107812499999999,0.8451455342902712,0.8171875,0.5033412612333205,0.6169738863287251,0.0,0.0,0.6781145766801504,0.0,0.5735714285714285,0.95203125,0.5328885957792208,0.0,0.6520312500000001,0.0,0.0,0.0,0.0,0.8182165404040405,0.0,0.6809130727762803,0.4742968841171665,0.0,0.0,0.41873019699683156,0.7732073034492389,0.5907738095238095,0.0,0.5853807161345987,0.0,0.0,0.6922619047619047,0.5534260515603799,0.0,0.7884219175338449,0.0,0.0,0.7176562500000001,0.6785892071048321,0.6361394467887631,0.5034831955886415,0.0,0.6612942612942613,0.4920454545454545,0.0,0.0,0.0,0.6277657527657527,0.4319428318511199,0.6100877192982456,0.5807359307359308,0.7117249318003629,0.47890625,0.556344993665415,0.7135547584136294,0.5810103738889018,0.9070887445887446,0.6142857142857143
York(Pennsylvania),0.914419934640523,0.812192118226601,0.7078480334554503,0.0,0.8704044117647058,0.8333333333333333,0.7335072738772929,0.0,0.6608695652173913,0.0,0.0,0.0,0.0,0.8639264264264265,0.0,0.0,0.0,0.0,0.0,0.6297998366013072,0.6627251077736058,0.0,0.0,0.3017543859649123,0.0,0.8894993894993894,0.0,0.0,0.0,0.39207086343309255,0.0,0.0,0.0,0.7987570028011204,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.7791666666666667,0.6051282051282051,0.0,0.0,0.0,0.8509782700959172,0.7732007575757576,0.0,0.7554106833102782,0.0,0.0,0.0,0.9975124378109452,0.0,0.5331464200958801,0.0,0.7176562500000001,0.0,0.7088636179109326,0.1351190476190476,0.48883782679738563,0.2743599791013584,0.4746957403651116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5088819226750261,0.7142003676470587,0.0,0.0,0.5322727272727272,0.0,0.0
Tonawanda(New York),0.0,0.5642618251313903,0.624014814503945,0.0,0.0,0.0,0.7867398648648649,0.0,0.5375844594594594,0.0,0.0,0.0,0.0,0.0,0.0,0.33359213250517594,0.0,0.6667605105105104,0.0,0.6839660384068279,0.7415395347359386,0.0,0.0,0.7049589768339768,0.0,0.5569934188749781,0.0,0.0,0.0,0.0,0.3454517550195002,0.6279560810810811,0.0,0.586960336960337,0.0,0.0,0.0,0.0,0.8627533783783784,0.0,0.6570338477947173,0.0,0.0,0.45946291560102304,0.4291467938526762,0.0,0.0,0.7880434782608696,0.0,0.0,0.3890104460756635,0.0,0.6685391503816956,0.0,0.0,0.0,0.0,0.0,0.6785892071048321,0.7088636179109326,0.0,0.0,0.0,0.0,0.0,0.6978806446197751,0.0,0.0,0.0,0.0,0.9707819232275754,0.0,0.17461631274131273,0.6706081081081081,0.6681919642857144,0.6673607152437797,0.6938761645962732,0.0,0.0,0.6888513513513514
Burlington(Vermont),0.8182202518104016,0.5763291270537207,0.5455468758559485,0.44844861021331606,0.6048028725660305,0.7625813766366761,0.0,0.5866071428571428,0.7425779499020039,0.0,0.43890977443609025,0.5200453055716213,0.0,0.0,0.0,0.5505952380952381,0.5852791707645577,0.5066849816849817,0.568009768009768,0.6160584886128364,0.42619245833531544,0.7252357948010122,0.6605357142857143,0.0,0.7914812296471564,0.5367588514026809,0.4792059131344845,0.0,0.0,0.5129229323308271,0.8108616071699621,0.3949206349206349,0.5441919191919191,0.5333961249296353,0.0,0.0,0.0,0.7567878959394359,0.0,0.985,0.7019127527192044,0.7729700854700855,0.5452739616844912,0.559559422059422,0.4736424168329539,0.4729437229437229,0.8613445378151261,0.4712842411211976,0.6732954545454546,0.0,0.6607142857142857,0.8006868131868132,0.0,0.7351098828072512,0.6338752665245203,0.8970767711551121,0.5793447615235443,0.0,0.6361394467887631,0.1351190476190476,0.0,0.0,0.31072470632815463,0.0,0.6351716814468671,0.7196666943251274,0.0,0.0,0.0,0.7088068181818181,0.7154403567447045,0.0,0.5288461538461539,0.0,0.6451982799808886,0.0,0.9779411764705882,0.39025974025974025,0.4859187109187109,0.535819397993311
Lancaster(Pennsylvania),0.0,0.4505539899952329,0.6765069169960474,0.7479197628788511,0.7841404358353511,0.0,0.0,0.5226190476190476,0.7150203692639234,0.0,0.46961462450592883,0.5151231527093596,0.7260290556900726,0.7660940337570772,0.0,0.672172619047619,0.4302065647990945,0.0,0.697544390637611,0.6177444405505288,0.6397969266758087,0.8766464463475334,0.6173825141660507,0.0,0.0,0.0,0.7147753456221198,0.0,0.0,0.7045648644833427,0.6913046487553566,0.0,0.7781620553359684,0.8229205241418602,0.0,0.8083333333333333,0.0,0.38152535428516343,0.5995448232736369,0.6401557285873193,0.5903591047218326,0.5934839554278113,0.39096175277978445,0.6410815585703902,0.5551718412615324,0.6520743145743145,0.7174763655462184,0.915625,0.5641558849185967,0.5160984848484849,0.5299319174785397,0.796875,0.0,0.5701751387658681,0.5763091323045788,0.0,0.6497372623770027,0.0,0.5034831955886415,0.48883782679738563,0.0,0.31072470632815463,0.0,0.0,0.6738505747126436,0.6879066259086151,0.0,0.0,0.0,0.5273904679360188,0.6420021784589766,0.7385537585322377,0.0,0.8229463625805089,0.7331323909830008,0.42939274708342506,0.0,0.5543654286798713,0.41390234059725584,0.0
Brockton(Massachusetts),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4107091025194473,0.0,0.7291156184108719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5323835647111509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4786741655910013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44583159177986764,0.0,0.0,0.2743599791013584,0.0,0.0,0.0,0.0,0.0,0.5960276253918495,0.0,0.0,0.0,0.5965745820271682,0.0,0.0,0.0,0.0,0.0,0.3766134218025208,0.0,0.0,0.0,0.0
Paterson(New Jersey),0.6879374337221633,0.4656706421225477,0.6305316091954023,0.0,0.8913482498119296,0.0,0.12729885057471263,0.0,0.36116742561287507,0.0,0.6539453793518772,0.0,0.0,0.0,0.0,0.0,0.7265325670498084,0.46646924125715217,0.0,0.6406368353279805,0.0,0.6259610878842421,0.5781043956043956,0.9841954022988506,0.6378766697732214,0.6572242841993637,0.7008620689655172,0.0,0.0,0.0,0.747550531829429,0.0,0.0,0.8129394861392834,0.0,0.0,0.6684340756451044,0.0,0.8511494252873564,0.0,0.47248122840625323,0.0,0.0,0.0,0.0,0.6606276511134677,0.4418005929162116,0.741977759044302,0.0,0.0,0.7197313160221509,0.0,0.0,0.47201062448340125,0.0,0.0,0.5907255940762772,0.0,0.6612942612942613,0.4746957403651116,0.0,0.6351716814468671,0.6738505747126436,0.0,0.0,0.7105923811742777,0.0,0.0,0.0,0.0,0.8087701651969574,0.6304166613000403,0.0,0.5724962744699587,0.0,0.5117939427722036,0.7783535908535909,0.5889191369227667,0.5547935700952942,0.4935247967162861
Troy(New York),0.25047860360360363,0.5132838503528159,0.0,0.0,0.5487208990707125,0.6700148809523809,0.0,0.6674792028052897,0.695046439628483,0.0,0.6745235299590632,0.0,0.5607886904761905,0.0,0.0,0.0,0.5097297297297297,0.5701345755693582,0.7267471042471043,0.6235013254714341,0.5146743216169244,0.8014705882352942,0.5640034829721361,0.5093220292069397,0.0,0.0,0.5235208514645247,0.368319084390513,0.0,0.8357683982683983,0.6755677552552553,0.9170807453416149,0.7872023809523809,0.43656015037593987,0.7007516393285003,0.7316567396675756,0.0,0.0,0.6017085408389756,0.8111458333333333,0.0,0.0,0.3601351351351352,0.42511347997548254,0.49908778688190447,0.7809597523219813,0.6217940301120448,0.5091522254834948,0.385744266994267,0.0,0.9456521739130435,0.7713973281792431,0.0,0.5548312068048911,0.8235673406615571,0.7604166666666666,0.0,0.0,0.4920454545454545,0.0,0.6978806446197751,0.7196666943251274,0.6879066259086151,0.5960276253918495,0.7105923811742777,0.0,0.0,0.0,0.0,0.8617424242424243,0.0,0.3730392156862745,0.0,0.8274066091954022,0.7408854166666666,0.0,0.49222316258172355,0.0,0.7289384528514964,0.0
Winooski(Vermont),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portsmouth(New Hampshire),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Worcester(Massachusetts),0.803926282051282,0.6892051913603637,0.6593406593406593,0.0,0.0,0.0,0.7222973637615582,0.0,0.6807283247500638,0.0,0.0,0.0,0.0,0.0,0.0,0.673836032388664,0.0,0.5538407670760612,0.6707142857142857,0.0,0.0,0.0,0.7076785714285714,0.0,0.7272414045444012,0.9615384615384616,0.0,0.0,0.0,0.0,0.5294583134257047,0.0,0.766035816035816,0.7659111721611722,0.6130590900327741,0.0,0.0,0.0,0.0,0.0,0.8398989898989899,0.0,0.0,0.0,0.6016483516483516,0.0,0.0,0.7175,0.5897435897435898,0.0,0.0,0.8392857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41575337744692586,0.0,0.7554545454545455,0.0,0.0
Laconia(New Hampshire),0.8798295454545455,0.7065000373190028,0.0,0.6053503787878788,0.0,0.0,0.0,0.8061507936507937,0.7388339920948617,0.8928571428571428,0.6500857632933105,0.0,0.4310064935064935,0.0,0.0,0.0,0.8095238095238095,0.5479301948051948,1.0,0.6783234126984128,0.665161271620085,0.0,0.6704214015151515,0.0,0.6209393245152124,0.5196192696192696,0.42880177255177254,0.4359312170957178,0.0,0.0,0.0,0.8368055555555556,0.8131142506142506,0.0,0.0,0.6803075396825398,0.0,0.43721128972653367,0.0,0.0,0.7642045454545454,0.634487907925408,0.0,0.9176662457912458,0.0,0.9535714285714285,0.0,0.7423115079365079,0.5372369528619529,0.0,1.0,0.7710416666666666,0.0,0.6202448593073593,0.0,0.5539772727272727,0.6579712046516017,0.0,0.6277657527657527,0.0,0.0,0.7088068181818181,0.5273904679360188,0.5965745820271682,0.0,0.8617424242424243,0.0,0.0,0.0,0.0,0.6860795454545454,0.0,0.0,0.0,0.9027777777777778,0.9576073232323233,0.7462797619047619,0.6026052853092326,0.0,0.0
Hartford(Connecticut),0.0,0.707505155229694,0.5159090909090909,0.78125,0.46689955051788157,0.0,0.47049229010546145,0.0,0.6329579619039609,0.7462527056277056,0.8032572955784891,0.0,0.0,0.0,0.0,0.0,0.5601432972861544,0.0,0.6454900332225914,0.6750904249259513,0.8393008389126402,0.8375,0.52640625,0.48971343873517786,0.5993355481727575,0.5855015673981191,0.0,0.0,0.0,0.0,0.5654427622498275,0.0,0.6120370370370369,0.0,0.0,0.9201704545454545,0.0,0.0,0.5214285714285714,0.6061767227521165,0.57286866359447,0.8977272727272727,0.0,0.0,0.0,0.6020084566596194,0.0,0.7967391304347826,0.6793478260869565,0.0,0.3536544850498339,0.6413149350649351,0.0,0.6331351634901206,0.9202898550724637,0.0,0.5452512254107834,0.0,0.4319428318511199,0.0,0.9707819232275754,0.7154403567447045,0.6420021784589766,0.0,0.8087701651969574,0.0,0.0,0.0,0.0,0.6860795454545454,0.0,0.48816526610644256,0.7763510520487265,0.728975861243303,0.0,0.5551558111088618,0.0,0.8370449201520259,0.0,0.571139935439787
Baltimore(Maryland),0.6529463780418789,0.5741253912333234,0.834008097165992,0.5310814950980391,0.6346938775510205,0.6182072829131653,0.0,0.0,0.5733253588516747,0.7892331932773109,0.31074749480906383,0.0,0.5102756892230577,0.0,0.0,0.9495614035087719,0.8426470588235294,0.0,0.0,0.6257518796992481,0.0,0.0,0.7311764705882353,0.5372845156369184,0.0,0.859856371698477,0.5582747190557038,0.6955923597509179,0.0,0.0,0.5183473389355742,0.0,0.7056632135612866,0.0,0.8450980392156863,0.532843137254902,0.0,0.0,0.6908410732714139,0.5215110356536503,0.0,0.0,0.0,0.4339117101697333,0.5431593927893739,0.0,0.42761750633267664,0.6544932303585049,0.774780701754386,0.0,0.7617647058823529,0.906578947368421,0.0,0.3916400850611377,0.0,0.0,0.6066649466804266,0.0,0.6100877192982456,0.0,0.0,0.0,0.7385537585322377,0.0,0.6304166613000403,0.3730392156862745,0.0,0.0,0.0,0.0,0.48816526610644256,0.0,0.0,0.0,0.67093837535014,0.5395823090239099,0.2741489918826918,0.0,0.8231729055258468,0.5398785425101215
Silver Spring(Maryland),0.6520833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.6457142857142857,0.7322966727314554,0.0,0.0,0.0,0.0,0.0,0.0,0.499812030075188,0.0,0.6666666666666666,0.0,0.5266369047619048,0.45097440641381437,0.0,0.0,0.0,0.0,0.38541666666666663,0.0,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6759523809523809,0.7183333333333333,0.6719758064516129,0.0,0.0,0.7794871794871795,0.6922058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378571428571428,0.0,0.0,0.0,0.0,0.5807359307359308,0.0,0.17461631274131273,0.5288461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7763510520487265,0.0,0.0,0.0,0.0,0.0,0.0,0.48818181818181816,0.0,0.45542046605876385
New York City(New York),0.0,0.6037593984962406,0.5127351097178683,0.0,0.0,0.8343253968253969,0.0,0.5585826898326898,0.8990868585977282,0.0,0.32370521793989904,0.0,0.0,0.0,0.0,0.0,0.4381748759827577,0.0,0.6455032097704512,0.0,0.6524894721128841,0.6793650793650794,0.0,0.0,0.0,0.5482330827067668,0.0,0.0,0.0,0.571048321048321,0.0,0.761542284765969,0.6672451112106283,0.7418158667191175,0.5813444083180925,0.0,0.6474792099792099,0.0,0.0,0.6535023041474655,0.7325933075933075,0.0,0.7309568352086597,0.48326648841354725,0.6344812554489974,0.31547619047619047,0.6073605117722765,0.5902973930295955,0.6259469696969697,0.5986691236691237,0.47188995215311,0.0,0.0,0.0,0.0,0.9642857142857143,0.6390932045616495,0.0,0.7117249318003629,0.5088819226750261,0.6706081081081081,0.0,0.8229463625805089,0.0,0.5724962744699587,0.8274066091954022,0.0,0.0,0.0,0.0,0.728975861243303,0.0,0.0,0.0,0.0,0.8189619520264682,0.0,0.4983769773772799,0.8222309299895507,0.0
Syracuse(New York),0.5443142361111111,0.0,0.0,0.8513888888888889,0.773839353130398,0.4976190476190476,0.0,0.624465811965812,0.8048524844720496,0.0,0.6695552935132862,0.2543253968253968,0.0,0.0,0.0,0.43696754880965405,0.761466045766273,0.8135265700483091,0.0,0.0,0.6480494470852115,0.8390625,0.38886160714285717,0.0,0.0,0.44660320239267604,0.6608173076923076,0.76796875,0.0,0.0,0.7006601597444622,0.6334316770186335,0.5405020703933747,0.0,0.0,0.88359375,0.0,0.6362326423302034,0.7166666666666667,0.8532608695652174,0.5944444444444444,0.0,0.6933236506746627,0.46318433818433813,0.0,0.5653510551948052,0.5663093300561332,0.0,0.4487930547713156,0.0,0.5053571428571428,0.0,0.5713919526862092,0.5768555116381203,0.0,0.0,0.692274146763037,0.0,0.47890625,0.7142003676470587,0.6681919642857144,0.6451982799808886,0.7331323909830008,0.0,0.0,0.7408854166666666,0.0,0.0,0.0,0.9027777777777778,0.0,0.67093837535014,0.0,0.0,0.0,0.5820596189821733,0.6270562770562771,0.47200135358030093,0.0,0.5942480942480942
Erie(Pennsylvania),0.0,0.7475734791524266,0.5318000328519262,0.9196428571428572,0.73032622139765,0.0,0.0,0.6582308036945134,0.8878992628992629,0.6145833333333334,0.7478721504416425,0.48636904761904765,0.7845238095238095,0.0,0.0,0.0,0.6294746599366166,0.6781586021505377,0.6076948051948052,0.7976095541885014,0.5814105105501961,0.47349508599508605,0.5241599462365591,0.35567805383022777,0.6229306448187936,0.5370518688024409,0.506811427235691,0.8409090909090909,0.0,0.3380317392944727,0.6223624997314513,0.7381845238095237,0.33986815156169997,0.46575925655622047,0.0,0.7738636363636364,0.0,0.0,0.5911738351254481,0.7266666666666667,0.7558427012056044,0.6955509768009768,0.8988600628930817,0.4631993006993007,0.5634101382488479,0.8652527579946935,0.0,0.8616071428571428,0.5404491341991342,0.0,0.6766429963798385,0.8770678246484698,0.4427417013225432,0.7407312925170069,0.5780774770754309,0.0,0.7139966218417468,0.0,0.556344993665415,0.0,0.6673607152437797,0.0,0.42939274708342506,0.3766134218025208,0.5117939427722036,0.0,0.0,0.0,0.41575337744692586,0.9576073232323233,0.5551558111088618,0.5395823090239099,0.0,0.8189619520264682,0.5820596189821733,0.0,0.5039702847984807,0.0,0.7330845861917968,0.654631804365847
